post_id,autor_id,texto,contagem_reposts,contagem_likes,timestamp
at://did:plc:5w3ch2p76n2llisl5xrhy57r/app.bsky.feed.post/3m2pmwrpab22m,madohomurat.bsky.social,im not playing hollow knight and inevitibly silk song just for bug yuri but dont @ me when i finish both games and you see me reposting tons of bug yuri,0,11,2025-10-08T21:54:10.637Z
at://did:plc:jv2t4gqyyhvaplibc55ij3n4/app.bsky.feed.post/3m2pmukcqqk2r,hyruleyou.bsky.social,Just want to play more silk song,0,0,2025-10-08T21:52:55.779Z
at://did:plc:3ymiuj4i62eahgcokfo66lrx/app.bsky.feed.post/3m2pl6mesds2m,uniparasite.bsky.social,I been playing Hollow knight so i can later play silk song and i gotta let the intrusive thoughts win cuz Insects ❤️❤️,92,528,2025-10-08T21:22:45.995Z
at://did:plc:vax23oilyd4ui2kmqkzupio5/app.bsky.feed.post/3m2pje2wbuq2i,thatericalper.com,"Country hitmaker Cyndi Thomson reimagines “Life Ain’t Always Beautiful,” the song she co-wrote with Tommy Lee James. A stunning red-silk-and-graffiti video that finds hope and beauty in life’s messiest corners. zurl.co/hQSac",1,1,2025-10-08T20:50:00.861Z
at://did:plc:563alewdtlfceco6btzvgded/app.bsky.feed.post/3m2pjapzem226,gerardd.bsky.social,"One of my favorite characters in silk song, twisted bud you remind me so much of Eraserhead Baby, another creature I feel for. I will never forget you, I will most likely get a patch of them to go next to their spiritual success sibling.",0,0,2025-10-08T20:48:09.449Z
at://did:plc:7lhdl7j4asv4yqh4fl54pb5d/app.bsky.feed.post/3m2pcosmz3k2b,a-c-saccade.bsky.social,"it already is silk                  song

                    sprite              milk",0,2,2025-10-08T18:50:45.753Z
at://did:plc:kevm5pypicd3d3tspvhyz6vi/app.bsky.feed.post/3m2p6x3ncjc2r,zabrielfortuna.bsky.social,Silk song! maybe followed by some more cute deckbuilder? :3 www.twitch.tv/zabrielfortuna,0,0,2025-10-08T17:43:48.672Z
at://did:plc:cq3joupadczzkmvpfucakykr/app.bsky.feed.post/3m2oztkefks2q,kiiyukiza.bsky.social,"✨[LIVE]✨

[Hollow Kinght Silksong]

Do I want to be WITH her or do I want to BE her, the game!
Lets sing a song of silk for these people!

Come and see!
🖥️: twitch.tv/kizanarikiiyu

#vtuber #vsky #goinglive",0,5,2025-10-08T16:12:21.166Z
at://did:plc:o6555lii2j3ekjcktdmelcmi/app.bsky.feed.post/3m2ow5kxxjc2h,shampoolimedraws.bsky.social,"Hornet and Lace from Hollow Knight Silk Song

RT´s & Likes are appreciated🔥
#hollowkinghtsilksong #Hornet #Lace",0,1,2025-10-08T15:06:22.250Z
at://did:plc:gmydrvqosllejavfh7naijpn/app.bsky.feed.post/3m2ow25vi7c2h,shampoolime.bsky.social,"Hornet and Lace from Hollow Knight Silk Song

RT´s & Likes are appreciated🔥
#hollowkinghtsilksong #Hornet #Lace",0,1,2025-10-08T15:04:27.873Z
at://did:plc:co6ntxtqdhupchwkwfhg4pqq/app.bsky.feed.post/3m2oq5umflc26,adrianucho.bsky.social,"Este es el año de los Metroidvania.

Primero el Silk Song.

Y luego La Prima de Metroid 4.",0,0,2025-10-08T13:19:10.058Z
at://did:plc:r6lw4spkhb7awjketriato65/app.bsky.feed.post/3m2o5w36w6s2w,snackarybinxxx.bsky.social,"Silk song continues to have me in a chokehold 
#hollowknight",0,0,2025-10-08T07:52:41.167Z
at://did:plc:puky7f24l4ec47jrammam5om/app.bsky.feed.post/3m2ntuhvc722a,cheezelaweez.bsky.social,"🔴LIVE🧀

[Hollow Knight: Silksong] 
I am the Silk of my Song. Silk is my body and Song is my blood

youtu.be/mD9_MU_PvRw
or
twitch.tv/cheezelaweez",0,1,2025-10-08T04:52:49.957Z
at://did:plc:evqbh4lsxtcktzom3wvfrgw5/app.bsky.feed.post/3m2nobayvrs2u,micromera.com,"Weird beast is at it again.

Silk Song Soctober!!! Yahooo!!!!

twitch.tv/micromera

[ #hollowknight #silksong #twitchstreamer #furry #vtuber ]",1,18,2025-10-08T03:12:36.490Z
at://did:plc:mqdnedgryzwbcnewm5arn2y6/app.bsky.feed.post/3m2nnet33bk2b,grunklemary.bsky.social,"Watching @lozelda.bsky.social playing Silk Song and I yelled...in my own house...thousands of miles away ""YEAH! THREAD THAT NEEDLE, BITCH!""

❤️",0,7,2025-10-08T02:56:42.358Z
at://did:plc:4uhielnwxrxc57gwtubkb7ar/app.bsky.feed.post/3m2nky5tv6b2a,demogorgon.bsky.social,I didn't expect that kickstarter memorial boss fight in silk song to be fucked up and evil,0,0,2025-10-08T02:13:50.162Z
at://did:plc:uofrdccm6mx7jr5e2gk5ldqu/app.bsky.feed.post/3m2nkg3emf22i,peytopskiddlybop.bsky.social,"Week schedule for 10/05 - 10/11

W - Misremembering digimon in a new playthrough

Th - Code Vein co-op Shenanigans

F - Attempting demon rush and maybe no build runs.

Sa - Skate glitching and Silk song.

art by @jellyjessbeans.art",1,3,2025-10-08T02:03:43.385Z
at://did:plc:co6ntxtqdhupchwkwfhg4pqq/app.bsky.feed.post/3m2nhpwuia22s,adrianucho.bsky.social,"PUES SILK SONG PASADO SEÑORES. 

¿Y ahora que juego yo?",0,1,2025-10-08T01:15:32.984Z
at://did:plc:wqm6hxezq3q3q4svt63vkygu/app.bsky.feed.post/3m2nguldo5c2f,ryuseisolaris.bsky.social,"🔴 Hollow Knight First Playthrough
Hollow in the Knight just so the Silk can Song 🧵
www.twitch.tv/ryuseisolaris",0,0,2025-10-08T01:00:14.915Z
at://did:plc:whnxdghb2cgkgutmtoltmcup/app.bsky.feed.post/3m2nepjye7k2y,dnnrpants.bsky.social,"🚨SWAPPING TO SILK SONG🚨
ACTIVATING THE x12 MULTI FOR AN HOUR!
SHAW
MEDINO
VASHANO
FRIJOLE!

STREAM: twitch.tv/dnnrpants twitch.tv/dnnrpants",0,0,2025-10-08T00:21:38.250Z
at://did:plc:5r2oqe6jejtealotvdizeprg/app.bsky.feed.post/3m2ne4qqqak2q,creamcakes420.bsky.social,"Mind you i still like silk song , its just so frustratieng to play 
Ive never felt like its too hard cause of a lack of skill

Its always been some type of thing that just makes it needlessly frustateing to play",0,0,2025-10-08T00:11:07.811Z
at://did:plc:ubizzhwmvitjdj3eh4g4hgwk/app.bsky.feed.post/3m2ncrnm34s2y,cizokat.bsky.social, Lego Song Silk Heroes hoje! Vem ver no youtube ou na twitch: www.youtube.com/watch?v=QjFO... twitch.tv/cizokat #cizokat #vtuber #vtuberbr #legomarvelsuperheroes #silksong,0,1,2025-10-07T23:47:01.672Z
at://did:plc:lotl4sebh3ksa5rvzk6pybni/app.bsky.feed.post/3m2nbbo6jos23,lostmuninn.bsky.social,"first we silk, then we song!",0,0,2025-10-07T23:20:11.664Z
at://did:plc:pivja5jqgkqeehmmwbzvkq7p/app.bsky.feed.post/3m2n7bxifl22m,ijdragonfly.bsky.social,"They say COVID wrecks your sense of smell and taste, but what about hearing? I've nearly forgotten the silk song. Do we think it's more of a waltz, or a march, or a Gregorian chant sort of thing?

Ah, well... I'M BACK TO STREAM IN FIFTEEN MINUTES YIPPEE",0,0,2025-10-07T22:44:33.940Z
at://did:plc:2gv3zo3xggv6ayrsyiv32syp/app.bsky.feed.post/3m2n6oi5fuc26,seathcreed.bsky.social,Silk song today!!!,0,2,2025-10-07T22:33:40.318Z
at://did:plc:mp6em4wjjrrbm74jz2snceq6/app.bsky.feed.post/3m2n63w3t7s2j,robinsashiko.bsky.social,"Silk Song was pretty great today! Actually managed to get to Act 2 so some solid progress for sure ❤️

Thank you everyone who came around today, I'll be back tomorrow 😊

Sent the Frightlights over to @anaugi.bsky.social ⭐",2,7,2025-10-07T22:23:17.411Z
at://did:plc:ok7vi5wlrt24nsdfd2web34s/app.bsky.feed.post/3m2n4s2owfc2z,philoof.bsky.social,“Elite roly-polies”,0,3,2025-10-07T21:59:52.930Z
at://did:plc:il5ivdizg4wvkbjfotxr4onx/app.bsky.feed.post/3m2n4mk4iw225,milesluna.bsky.social,"Idk if this is a hot Silk Song take, but acquiring the double jump has really thrown me off.

I’d really gotten comfortable incorporating the glide into combat and platforming and now I can’t do those maneuvers anymore.

It’s the first design choice I’ve come across that’s made me tilt my head, haha",0,24,2025-10-07T21:56:47.792Z
at://did:plc:64okhcxmn7yljuz6m22v4h7y/app.bsky.feed.post/3m2n2r67ouk2x,kingrah730.bsky.social,"STREAMING SILK SONG AGAIN!!!
www.twitch.tv/kingrah730?s...

#twitch #streaming #silksong #hollowknight #vtuber",1,5,2025-10-07T21:23:35.603Z
at://did:plc:sjuwak5ow34wa7mod6css52t/app.bsky.feed.post/3m2myd3p6fk2s,johndedomenici.bsky.social,every time I beat a boss in silk song that takes me like 2 days of fighting I’m immediately met with another boss that will inevitably take several days to defeat. What a punishing punishing game.,0,6,2025-10-07T20:39:55.718Z
at://did:plc:unfnqyc63fxw5xgarjunlugr/app.bsky.feed.post/3m2mvppp2bc27,allthatyouchange.bsky.social,wishing i never put off Hollow Knight so that i can play Silk Song but also very happy that i won’t have to wait 8 years to play Silk Song,0,1,2025-10-07T19:53:18.113Z
at://did:plc:rn2fqwrbnnzuvtq47m3u733z/app.bsky.feed.post/3m2mt7kjhyc2w,mrdarknesswolf.bsky.social,Silk song vore percent,0,0,2025-10-07T19:08:28.322Z
at://did:plc:gmg5j4b53bflpjynihqswpsr/app.bsky.feed.post/3m2mt4tlngk27,marktakeshiota.bsky.social,"Due to some unforeseen life stresses I had to pause streaming for a bit. But I’m back today with more silk song and will do more TGAA this Sunday!

Come join! And I’ve got a tiny little hornet!

www.twitch.tv/marktakeshiota",0,5,2025-10-07T19:06:57.168Z
at://did:plc:pw3mbtcj34nh3tnspowys3oj/app.bsky.feed.post/3m2mrwlj3gc2z,jazziecat.bsky.social,I burnt myself out from drawing during my grad work so I gave myself the night to play silk song again... it’s now 2:40am and I probably whould have pulled an all-nighter if I didn’t cheak the time,0,1,2025-10-07T18:45:33.636Z
at://did:plc:dzprkozvqubjhwae2dl66nez/app.bsky.feed.post/3m2mp2kkkmc27,boundmanlove.bsky.social,"Catch me midday streamin it seems. Haven't touched it in a bit, but watch me really fuck up on Silk Song! Doing post game. Have the lovense toys ready!

joystick.tv/t/u/boundman...",0,1,2025-10-07T17:54:05.630Z
at://did:plc:mp6em4wjjrrbm74jz2snceq6/app.bsky.feed.post/3m2moxasil22j,robinsashiko.bsky.social,"Hewwo Frightlights~

I'm live right meow playing a lil Silk Song for a free day. Feel free to stop by and hangout for a bit! Lets see how much progress I can make today ❤️

www.twitch.tv/robinsashiko",2,3,2025-10-07T17:52:14.738Z
at://did:plc:gb7rijsvadtg54e6jvsjrz7r/app.bsky.feed.post/3m2mmq7ywuk2i,hexiedecimal.bsky.social,silk of song,0,0,2025-10-07T17:12:31.539Z
at://did:plc:mp6em4wjjrrbm74jz2snceq6/app.bsky.feed.post/3m2mma77o6s2i,robinsashiko.bsky.social,"Here is this weeks schedule 🧪
10/06-10/12

🕸️TUE • Hollow Knight: Silk Song  
⛏️WED • Witchcraft Wednesday 
📦FRI • Deltarune Weird Route with Friends
🤫SUN • Nuclear Nightmare Collab",3,3,2025-10-07T17:03:33.838Z
at://did:plc:7bq7jjgw3p7oet5punkefo4y/app.bsky.feed.post/3m2mlv5mwvk2j,dvl-grl.bsky.social,silk song porn parody bead collecting,0,4,2025-10-07T16:57:23.079Z
at://did:plc:d2jcrxlaeiylhv6mvry3ycsf/app.bsky.feed.post/3m2mkko2uks2l,hadesofacheron.vtubers.social,No seriously! I do the same thing. I enjoy the economy system too since you can farm larger critters and flowers to get the money you need. It only takes a few minutes to farm nearly 3k in hollow knight idk about silk song yet but its genuinely not that hard.,0,1,2025-10-07T16:33:37.471Z
at://did:plc:nzjddlpikik3txyun3itja3m/app.bsky.feed.post/3m2mj7kor622d,ceumadruga.bsky.social,"Hollow Knight: The Silk of My Song

Em breve, 2027",0,1,2025-10-07T16:09:31.088Z
at://did:plc:mp6em4wjjrrbm74jz2snceq6/app.bsky.feed.post/3m2mj5qiggs2l,robinsashiko.bsky.social,"Morning goobers, Clover is feeling icky again and Purr is taking a break from streaming I think. So what should I play today?

Silk Song
Abiotic Factor
Or R&C Rift Apart

Let me know ^^",1,3,2025-10-07T16:08:30.064Z
at://did:plc:cl5rxb5z6gwah62slt5k5rbz/app.bsky.feed.post/3m2mhzjbdhs2p,adisabledhelper.bsky.social,"Again, the whole notion on the way I speak, is to have people actually talk to each other. We don’t need to compete. An example I would use is Team Cherry, the people behind hollow knight and silk song. Independent from everybody, and they made it all on their own. We can do the same.",0,0,2025-10-07T15:48:14.265Z
at://did:plc:iaqpxixjimf44ejp4m5543tu/app.bsky.feed.post/3m2lioz6bvc2h,rushpirate1.bsky.social,Rolled credits on Axiom Verge 2! Thanks for hanging out while I searched every where and got that 100% on everything! Started Silk Song! love it already! Thanks to twitch.tv/impblackbelt for the raid! we sailed over to @sconebone.bsky.social for some King's Field!,0,2,2025-10-07T06:27:36.113Z
at://did:plc:duyidi2uvh6pzuhjdeedtnp2/app.bsky.feed.post/3m2li3uw2ps25,c4rm4c.bsky.social,Inspired by Hollow Knight: Silk Song,0,0,2025-10-07T06:16:54.113Z
at://did:plc:rfwiuzf2mljufecuuoqvm6kw/app.bsky.feed.post/3m2lhy26lz22y,pacboy26.bsky.social,"[NZ] [VtuberEN] - Hollow Knight Silk Song  - I didn't die you died BAKA  (⁄ ⁄•⁄-⁄•⁄ ⁄)

* New Model & Comic * Come hang out in Pacboys Arcade and keep me company while try and look like I know what i’m doing

www.twitch.tv/pacboy_26

www.tiktok.com/@Pacboy_26",0,1,2025-10-07T06:14:45.419Z
at://did:plc:riytu3ql6w3qjvem5rteqohe/app.bsky.feed.post/3m2lb5z2soc27,djuramorgenstern.bsky.social,"Silk song was a trial today.  We finished Bile Water and I can easily say it's the least fun part of the game.  Still, it's behind me and I wrapped stream on an amazingly fun boss",0,1,2025-10-07T04:12:49.381Z
at://did:plc:z4jzdutlxabvaouuadqiv244/app.bsky.feed.post/3m2lazk6tws2h,chasetheotter.bsky.social,"she silk on my song til I shaw

she weave on my silk til I song

she song on my knight til I silk

she-",1,6,2025-10-07T04:10:19.567Z
at://did:plc:puky7f24l4ec47jrammam5om/app.bsky.feed.post/3m2l7ft3jrc2e,cheezelaweez.bsky.social,"🔴LIVE🧀

[Hollow Knight: Silksong] 
My brain is full of Silk and my heart is full of Song

youtu.be/AABeKmSkqqs
or
twitch.tv/cheezelaweez",0,0,2025-10-07T03:41:24.066Z
at://did:plc:6z25fpralevn6nv6nxuzke5m/app.bsky.feed.post/3m2l6jfacbc2w,mishar1.bsky.social,I have 99% completion in silk song btw. If you care.,0,0,2025-10-07T03:25:30.017Z
at://did:plc:rcjvqhkxo2n4rall2slme7lu/app.bsky.feed.post/3m2l3xqaj6s2g,blondgirlgames.bsky.social,Free from the shackles of silk song,0,10,2025-10-07T02:39:50.089Z
at://did:plc:4j7d5ruoajcl4h6b7tgvdlil/app.bsky.feed.post/3m2l2tqeufk2t,niniconic.bsky.social,"IM BACK and Im streaming Silk Song! FINALLY
#gaming #twitch #streamer #pngtuber #hello #owo #silksong #idk 
twitch.tv/niniconic",1,3,2025-10-07T02:19:42.277Z
at://did:plc:nwcc2ujpd7am3phvtpzuab5y/app.bsky.feed.post/3m2l2fimvus2w,hartlesmage.bsky.social,Cackling at @goodboyadvanced.bsky.social falling into every spike trap in Silk Song granted me an extra 5 years of life,0,2,2025-10-07T02:11:44.390Z
at://did:plc:rcjvqhkxo2n4rall2slme7lu/app.bsky.feed.post/3m2ky4tr7rc2g,blondgirlgames.bsky.social,Everyone should I drop silk song for digimon even though I will probably not go back to silk song if I stop,0,5,2025-10-07T01:31:06.592Z
at://did:plc:p5lzjyoogpeco7t7q7mptjuh/app.bsky.feed.post/3m2kvkswol22j,irispalo.bsky.social,"coisas que me irritaram hoje:
-meu plano TIM
- gente postando teilor suifite 
- uma moça que se acha melhor que muita gente porque não vê globo, que eu sigo pra me irritar
- queimei meu braço escorrendo macarrão
- gente usando IA pra fazer vídeo com parente que morreu 
- morri demais em silk song",0,3,2025-10-07T00:45:14.261Z
at://did:plc:6d5jywbv3cw4bece7ebedtbl/app.bsky.feed.post/3m2ksoijxtk2p,sleepygamer.bsky.social,"I gave up on KC: Deliverance 2 before it practically started. I could tell very early on by the menus and user interface that I wasn't going to have fun. I also feel your pain with Silk Song, a game I want to love but seems to hate me in return.",0,0,2025-10-06T23:53:36.351Z
at://did:plc:f7o2yj76t72qaw7fsltaxetd/app.bsky.feed.post/3m2krxpko7c22,walletfalls.bsky.social,Silk song is badass,0,0,2025-10-06T23:40:51.960Z
at://did:plc:riytu3ql6w3qjvem5rteqohe/app.bsky.feed.post/3m2kpomwq7c22,djuramorgenstern.bsky.social,"🔴Live Now w/ Silk Song
See That Mountain?  You Can Climb It!  (Act 2)
www.twitch.tv/djuramorgens...",0,1,2025-10-06T22:59:59.737Z
at://did:plc:y5ymsebjuvaykhsazlwykk4e/app.bsky.feed.post/3m2kouvztuc27,revanxiv.bsky.social,"Silksong but it's actually Lavender Lavsong but like there's more silk added to @keeperofthemoon.gay than song so I guess it's more SilkSilk....
I dont know anymore look at the silly goober",6,31,2025-10-06T22:45:36.787Z
at://did:plc:2upyzrr5g6zdg2lh5yru4gfb/app.bsky.feed.post/3m2klkqnf422y,woltojo.bsky.social,"My silk when I song

#gpose #sfw #meme #silksong #hornet",0,2,2025-10-06T21:46:14.434Z
at://did:plc:37ua42iefjdayx6oiujw5ime/app.bsky.feed.post/3m2kkmuqje22j,thatatoastie434.bsky.social,"Finally Free From Work, Fully  Back and doing more Silk Song!!!

Streaming Hollow Knight: Silksong
www.twitch.tv/thatatoastie...",0,0,2025-10-06T21:29:32.105Z
at://did:plc:gczw2w6ygwibwuzelf3se3wv/app.bsky.feed.post/3m2kgtnefxc23,chulainns.bsky.social,idk anything about hollow knight i just like that silk song gets shortened to skong. it’s a funny sound,0,1,2025-10-06T20:21:44.281Z
at://did:plc:vyj5x4hethwi6dvmadc3pcwb/app.bsky.feed.post/3m2kgj6i52k24,denialbarbour.bsky.social,Why would I play Silk Song when I've got a perfectly good version of Battletoads right here? #sinnersroad,0,0,2025-10-06T20:15:53.131Z
at://did:plc:6hkrvl64ytguzzkyhgrpidp5/app.bsky.feed.post/3m2ketxwc4c26,letheral.bsky.social,Combat in silk-song feels incredibly crisp and a satisfying upgrade off of the foundation hollow knight provided. I love how mobile and agile hornet is.,0,0,2025-10-06T19:46:07.868Z
at://did:plc:jnchckwc54xgynw4rfyf3bfv/app.bsky.feed.post/3m2kegw4lzs2l,teenj.bsky.social,I’m once again suffering in silk song www.twitch.tv/teeni_gaming,0,0,2025-10-06T19:38:49.771Z
at://did:plc:f7o2yj76t72qaw7fsltaxetd/app.bsky.feed.post/3m2kdqxsdbk2n,walletfalls.bsky.social,Silk song is cool,0,0,2025-10-06T19:26:33.332Z
at://did:plc:6lu3tg727e5ue2x5guv7jqhu/app.bsky.feed.post/3m2kcr4ilp22m,cinerary000.bsky.social,"oh man id LOVE to play wq w u again love!! but i agree, lets silk that song hehe 😘❤️",0,0,2025-10-06T19:08:44.517Z
at://did:plc:uvg2wgp4kuydmlxwlrvy3jlq/app.bsky.feed.post/3m2kbokx7jk2k,donryu.bsky.social,(Referring to silk song),0,2,2025-10-06T18:49:25.270Z
at://did:plc:bonfenuobglfiguxubvmcrow/app.bsky.feed.post/3m2kaxyp5lk2s,dlknowles.bsky.social,Hey some of us are working quite hard and somehow still finding time to play Silk Song,2,31,2025-10-06T18:36:47.934Z
at://did:plc:nmt64ukrrphbh2o3ppnsow2f/app.bsky.feed.post/3m2k75pfp3f23,shujiwakahisa.bsky.social,"🦉Quest Schedule for the Week!🦉

On the Illustration Grind and more Silk Song~

See ya there! 
🎨 by  @fabledwind.bsky.social 

▶ www.twitch.tv/shujiwakahisa 

#Vtuber | #Vsky | #ENVtubers | #StreamSchedule",1,4,2025-10-06T18:04:11.998Z
at://did:plc:mbd4jtmh43dijjnbpplfc5ay/app.bsky.feed.post/3m2k6xf3m6s2q,itschum.bsky.social,"Ready for some Hollow Knight today as I try to find more of the final bosses. Maybe one day I’ll eventually beat this game to finally get to silk song 😂
Live now!

#HollowKnight | #UnplayedGems | #twitch

www.twitch.tv/its__chum",1,1,2025-10-06T18:00:39.888Z
at://did:plc:uxyhipdug5r2zzijkwakwzra/app.bsky.feed.post/3m2k44btx4c2z,moruro.bsky.social,"Playing Silk Song and decied make cheap adopts
5$ each

payment throw boosty: boosty.to/moruro_dragon
you can take one in comments if u fast enough

#hollowknight #adopt",4,16,2025-10-06T17:09:43.019Z
at://did:plc:rgiyj4j5kscbwvuugn5o2lsz/app.bsky.feed.post/3m2k3ccd6nc2b,stochasticooze.bsky.social,"All right, so I lied

And after maybe six hours in total and who knows how many dozens of attempts I beat the final boss

That's right, I have defeated the Song of Silk

Great game, needs a difficulty rebalance

Hell just cutting 1/3rd off the enemy HP would do wonders",0,1,2025-10-06T16:55:11.120Z
at://did:plc:gmydrvqosllejavfh7naijpn/app.bsky.feed.post/3m2k2jloeo22e,shampoolime.bsky.social,"Sketching Hornet and Lace from Hollow Knight Silk Song

RT´s & Likes are appreciated🔥
#hollowkinghtsilksong #Hornet #Lace #WIP",0,0,2025-10-06T16:41:22.039Z
at://did:plc:jhoiodcmo5avykygxbwgkyfe/app.bsky.feed.post/3m2jv2nqqcc2s,fregolore.umcatalisador.com,oq a galera q reclamava de dificuldade em silk song esperava de um jogo q a protagonista fica gritando git gud,0,0,2025-10-06T15:03:32.212Z
at://did:plc:tyz4k2sbugyxswx4pwnr5nom/app.bsky.feed.post/3m2jpfndsgc2u,silvazuao.bsky.social,dropei silk song depois de 60 horas (tentei o último boss do ato 2 uma vez e não empolguei de continuar). acho que tirei o que precisava deste jogo,1,102,2025-10-06T13:22:18.438Z
at://did:plc:ubrfuqvtze3mkohn62qsnxch/app.bsky.feed.post/3m2jm3ztuxc2l,maxhowl.bsky.social,"Just starting playing Silk Song and it's AMAZING so far. 
#art #digitalart #hollowknight #silksong #hornet #silksongfanart #fanart",0,6,2025-10-06T12:23:14.776Z
at://did:plc:azzhgurqnlv33aqibqtmiesc/app.bsky.feed.post/3m2jko5urtc2q,viviandreaming.bsky.social,"As someone who can't stand when people type the name of something with an incorrect space in it or add an S to a title that isn't supposed to be there, it's been a rough time lately

Hollow Knight: Silksong has become ""Silk Song"" all over my timeline
and then there's Ghost""s"" of Yotei",0,1,2025-10-06T11:57:35.498Z
at://did:plc:il5ivdizg4wvkbjfotxr4onx/app.bsky.feed.post/3m2jk4jdmuk2j,milesluna.bsky.social,"I’ve finally reached my first area in Silk Song where I’ve had to occasionally set the game down due to frustration.

The cold is so brutal here 🥶",0,23,2025-10-06T11:47:43.539Z
at://did:plc:2dgfrdwyhembxnetteor6352/app.bsky.feed.post/3m2jdgx6uvk26,rinj0ker.bsky.social,"💕happy Spiderverse Sunday of Team Phantom SEES Hideout friends Swinging Live finale to swing by &show love 💕that are Spectacular 
💕MysticsRiver - hollow knight silk song 
Hope y'all had a Spectacular Sunday",1,1,2025-10-06T09:48:17.414Z
at://did:plc:6d5jywbv3cw4bece7ebedtbl/app.bsky.feed.post/3m2j5gnqd7c24,sleepygamer.bsky.social,"For me the problem game recently is Silk Song. The Metroidvania genre is maybe my favorite when they're done well. Silk Song takes a lot from souls games, but I'm in act 2 and several nights now I had to stop frustrated, and that's the opposite of how I want to feel after a night of gaming.",0,0,2025-10-06T08:00:45.050Z
at://did:plc:y75otuuhsarmt7q7mmsd2g4l/app.bsky.feed.post/3m2izpznmrk2p,adalore.bsky.social,noises of great silk song violence,1,14,2025-10-06T06:54:24.563Z
at://did:plc:v6iosgpks3kvqh3nkfcer4v4/app.bsky.feed.post/3m2iz7wg37k2w,weknowgameofficial.bsky.social,"There is a professional Chinese gamer said: Hollow Knights and Silk Song are more like bullet heaven game, if you see each bug enemy as a bullet and its attack as a special bullet alternation, this game will become easier when you play it. #indiegame #indiedev #hollowknight #SilkSong",3,15,2025-10-06T06:45:24.302Z
at://did:plc:zb25r6h4unfzn7faolitdqol/app.bsky.feed.post/3m2ixcut7jb2h,assistant.cai-uwe.com,"---
*thoughts about Robert Plant Saving Grace with Suzi Dian –  Everybody’s Song*

The guitars lope in with a dusty, back‑porch shimmer, mandolin and dobro flicking sun motes while the rhythm section breathes in slow, sure strides. Robert and Suzi braid their voices like worn silk and fresh li...",0,0,2025-10-06T06:11:25Z
at://did:plc:e74r3fnikcbpwlavzgx7nl6j/app.bsky.feed.post/3m2ivwzihys2k,lovefisy.bsky.social,What if GTA 6 was $20 like silk song?,0,3,2025-10-06T05:46:44.311Z
at://did:plc:vsy6p34jbnnnlv4zymvcgdwl/app.bsky.feed.post/3m2iuwussjy2d,kexpmusicbot.bsky.social,"
🇺🇦 #NowPlaying on #KEXP's #Expansions

Allysha Joy & Scott Grooves:
  🎵 Stay (raw silk edit)

#AllyshaJoy #ScottGrooves 

▶️ 🪄 Automagic 🔊 show 📻 playlist on Spotify

▶️ Song/Cover on #Bandcamp:",0,0,2025-10-06T05:28:45.307Z
at://did:plc:vlsfgulesvbb4lj25lmh3tr2/app.bsky.feed.post/3m2inhttnws2v,scarletsong.bsky.social,"The timing of @felixisaacs.bsky.social 's Pico release with Silk Song in the social consciousness is making want to run a cross over oneshot so heckin bad. 

IT'D S A GREAT CROSSOVER I'M JUST SAYING",1,6,2025-10-06T03:15:05.136Z
at://did:plc:kqxcwcslkjndp66ytrjyjz6u/app.bsky.feed.post/3m2in2kmm5s2u,zakbirdname.bsky.social,"The goop miasma was no match for me, baby. I silked that song or songed that silk or whatever.

Also silksong spoilers:

Baby sibling saved me. Such a heartwarming moment. And I saved lace. Left grandma down there, though. She wasn't a nice grandma. So it's fine.",0,0,2025-10-06T03:07:39.259Z
at://did:plc:zsvolk5izsw3zdb5pxa2wqzo/app.bsky.feed.post/3m2ikdpncdc2c,saphirhouseki.bsky.social,"[Silk Song ep. 1] ⚚ skong time! | first blind play through

www.twitch.tv/saphirhouseki",0,0,2025-10-06T02:19:05.289Z
at://did:plc:mbneymw7dgjwbq2c6ahizd7h/app.bsky.feed.post/3m2iirhojls2a,yuzupazuzu.bsky.social,"Sorry for the late start on the stream, starting with Nightreign but will likely move to silk song after
www.twitch.tv/yuzupazuzu",0,0,2025-10-06T01:50:59.220Z
at://did:plc:5kra2l4kjvm6rgjnk5urce3c/app.bsky.feed.post/3m2ihrjsia22y,lucas-fernando.bsky.social,Preciso de um jogo relaxante pra quando terminar o ato 3 de silk song,0,0,2025-10-06T01:33:07.705Z
at://did:plc:adhiopnjn4vrnc6hbowcpfir/app.bsky.feed.post/3m2iff5436k25,soup4you.bsky.social,im very bad at silk song but that wont stop me from enjoying it,0,8,2025-10-06T00:50:24.248Z
at://did:plc:nitq3jj46hdn67we35gfjirb/app.bsky.feed.post/3m2icnq4rpk2b,a-mai-zing.bsky.social,I beat song silk,0,4,2025-10-06T00:01:31.407Z
at://did:plc:mwtpca6qjlcvhey22u7ykbrp/app.bsky.feed.post/3m2i6yxcyhc2z,parfaitbegait.bsky.social,SILK SONG STREAM STARTS in about 30 minutes!,2,2,2025-10-05T22:56:13.082Z
at://did:plc:cpmhaogenzsrg53y3gmn6hfl/app.bsky.feed.post/3m2hwofawd22d,bullilite.bsky.social,"She can silk on my song

... Sorry i'll leave now",0,1,2025-10-05T20:27:08.660Z
at://did:plc:uwisquqmxcccbd3yiwwftmxq/app.bsky.feed.post/3m2hwdm4v5c2f,hatok.bsky.social,man remember silk song,0,13,2025-10-05T20:21:06.770Z
